WAERS,BUKRS,KTOSL,BELNR,BSCHL,HKONT,DMBTR,WRBTR,label
C1,C14,C1,C12,A1,B1,669379.1,11131.0,regular
C9,C99,C7,C72,A2,B2,433400.62,0.0,regular
C2,C21,C1,C14,A1,B1,1005120.89,356024.7,regular
C9,C90,C1,C19,A2,B1,1801449.92,139.0,regular
C4,C41,C3,C30,A2,B2,619511.71,20946.0,regular
C8,C81,C7,C70,A1,B2,1603540.16,0.0,regular
C1,C16,C1,C15,A1,B1,248045.35,117167.0,regular
C2,C20,C1,C16,A1,B1,10000000.0,0.0,regular
C9,C91,C3,C37,A2,B2,237510.93,8705.24,regular
C7,C76,C1,C16,A3,B1,1167572.55,58471.0,regular
C1,C19,C1,C12,A1,B1,1651829.19,0.0,regular
C1,C18,C7,C74,A1,B2,815297.9,815297.9,regular
C8,C81,C3,C38,A1,B2,693107.23,0.0,regular
C4,C41,C9,C91,A2,B1,204431.9,31030.0,regular
C1,C11,C2,C20,A1,B3,1485212.32,0.0,regular
C1,C11,C1,C14,A1,B1,4013237.45,1805.0,regular
C1,C14,C3,C31,A1,B2,1300804.9,0.0,regular
C1,C14,C6,C62,A1,B2,643216.55,0.0,regular
C1,C11,C1,C11,A1,B1,87090.27,0.0,regular
C1,C13,C3,C39,A1,B2,247247.11,489426.06,regular
C1,C11,C1,C11,A1,B1,352981.5,0.0,regular
C1,C13,C1,C14,A1,B1,65896.42,0.0,regular
C2,C21,C6,C68,A1,B2,2752699.93,0.0,regular
C5,C59,C1,C17,A3,B1,297610.66,0.0,regular
C7,C74,C4,C43,A3,B3,475763.71,0.0,regular
C1,C10,C1,C11,A1,B1,178581.96,0.0,regular
C1,C19,C1,C19,A1,B1,784856.96,715.0,regular
C4,C45,C5,C53,A2,B1,779034.56,0.0,regular
C1,C17,C3,C31,A1,B2,163962.14,0.0,regular
C2,C20,C1,C17,A1,B1,159059.34,0.0,regular
C1,C14,C1,C10,A1,B1,4626404.12,0.0,regular
C1,C19,C1,C10,A1,B1,171914.31,0.0,regular
C1,C14,C6,C62,A1,B2,114622.88,0.0,regular
C1,C13,C1,C13,A1,B1,581945.93,0.0,regular
C1,C15,C7,C76,A1,B2,1129807.62,0.0,regular
C1,C14,C1,C16,A1,B1,1023862.33,524.0,regular
C1,C13,C8,C84,A1,B3,783387.93,132069.37,regular
C3,C39,C4,C43,A3,B3,447832.0,94104.39,regular
C1,C13,C7,C75,A1,B2,512450.54,0.0,regular
C1,C19,C2,C22,A1,B3,482219.36,21726.0,regular
C1,C12,C1,C11,A1,B1,517081.13,367.0,regular
C3,C32,C1,C13,A3,B1,113153.43,0.0,regular
C1,C17,C1,C16,A1,B1,147371.47,459.0,regular
C7,C71,C1,C10,A3,B1,1375663.26,0.0,regular
C1,C11,C2,C23,A1,B3,329011.35,0.0,regular
C7,C74,C1,C10,A3,B1,936447.31,272.0,regular
C4,C48,C7,C78,A2,B2,320146.43,30297.0,regular
C1,C17,C1,C16,A1,B1,933762.57,0.0,regular
C1,C14,C2,C21,A1,B3,6867071.36,0.0,regular
C1,C14,C2,C21,A1,B3,211717.43,14851.0,regular
C1,C10,C1,C10,A1,B1,543043.0,0.0,regular
C9,C95,C1,C19,A2,B1,482061.12,0.0,regular
C7,C78,C4,C49,A3,B3,123847.01,0.0,regular
C1,C11,C7,C79,A1,B2,2821601.97,484.0,regular
C1,C10,C9,C99,A1,B1,635772.11,0.0,regular
C1,C15,C6,C68,A1,B2,640337.63,2241.0,regular
C4,C43,C1,C11,A2,B1,1215719.52,1256.0,regular
C1,C18,C1,C19,A1,B1,115290.04,0.0,regular
C5,C55,C8,C85,A3,B3,133426.26,0.0,regular
C1,C13,C3,C31,A1,B2,373902.5,0.0,regular
C1,C13,C1,C11,A1,B1,258001.02,0.0,regular
C1,C10,C6,C68,A1,B2,480324.56,76312.0,regular
C1,C12,C1,C13,A1,B1,390937.21,17154.0,regular
C8,C85,C8,C85,A1,B3,59522.34,69762.0,regular
C2,C20,C1,C14,A1,B1,394577.1,74008.17,regular
C1,C18,C1,C13,A1,B1,327061.69,0.0,regular
C1,C12,C2,C29,A1,B3,115326.27,0.0,regular
C6,C61,C4,C46,A2,B3,577162.95,0.0,regular
C2,C20,C2,C28,A1,B3,1704589.07,0.0,regular
C1,C15,C4,C40,A1,B3,97484.97,482690.0,regular
C1,C14,C3,C34,A1,B2,494347.22,11557.0,regular
C1,C16,C4,C49,A1,B3,11854180.28,0.0,regular
C2,C24,C1,C15,A1,B1,446763.22,0.0,regular
C2,C20,C2,C23,A1,B3,309896.24,0.0,regular
C1,C19,C9,C93,A1,B1,163407.13,0.0,regular
C3,C30,C1,C14,A3,B1,538238.98,0.0,regular
C5,C58,C1,C15,A3,B1,36046.7,34707.84,regular
C4,C47,C2,C20,A2,B3,450539.89,262.0,regular
C5,C54,C4,C47,A3,B3,241090.9,0.0,regular
C6,C60,C1,C12,A2,B1,486772.32,0.0,regular
C1,C12,C1,C11,A1,B1,3744310.63,0.0,regular
C1,C12,C1,C16,A1,B1,318015.92,0.0,regular
C1,C16,C7,C70,A1,B2,819881.94,0.0,regular
C1,C16,C2,C20,A1,B3,181855.67,0.0,regular
C1,C17,C1,C16,A1,B1,1041994.99,10875.0,regular
C1,C18,C1,C19,A1,B1,690568.42,332652.2,regular
C7,C77,C4,C43,A3,B3,3344888.3,36434.89,regular
C5,C52,C1,C15,A3,B1,1232296.34,13597.0,regular
C9,C98,C4,C42,A2,B3,1055474.07,0.0,regular
C4,C40,C1,C17,A2,B1,113858.14,4066.0,regular
C1,C11,C2,C23,A1,B3,615954.92,615954.92,regular
C1,C10,C1,C17,A1,B1,132106.32,0.0,regular
C1,C18,C1,C13,A1,B1,2264775.41,0.0,regular
C1,C19,C1,C15,A1,B1,993820.12,0.0,regular
C5,C57,C1,C18,A3,B1,2291919.2,93843.0,regular
C1,C18,C1,C11,A1,B1,162174.98,27162.0,regular
C7,C70,C1,C14,A3,B1,253412.67,0.0,regular
C1,C19,C1,C11,A1,B1,10887606.15,0.0,regular
C3,C38,C1,C11,A3,B1,2887744.35,2887744.35,regular
C5,C58,C1,C16,A3,B1,118422.37,0.0,regular
C2,C22,C2,C20,A1,B3,644518.73,0.0,regular
C2,C20,C8,C86,A1,B3,1171450.79,0.0,regular
C3,C30,C6,C69,A3,B2,1456869.37,38002.0,regular
C6,C67,C9,C98,A2,B1,921279.35,31823.0,regular
C8,C85,C1,C11,A1,B1,806675.23,0.0,regular
C2,C27,C4,C43,A1,B3,378106.66,10608.0,regular
C1,C19,C9,C91,A1,B1,157576.33,0.0,regular
C1,C12,C2,C21,A1,B3,870096.95,18008.0,regular
C7,C76,C1,C17,A3,B1,769975.47,45783.0,regular
C1,C19,C1,C13,A1,B1,576605.06,0.0,regular
C8,C83,C1,C19,A1,B1,415162.69,10340.0,regular
C1,C16,C1,C15,A1,B1,1075107.5,930177.0,regular
C7,C74,C1,C19,A3,B1,86292.28,0.0,regular
C1,C12,C1,C11,A1,B1,268460.71,0.0,regular
C9,C95,C2,C26,A2,B3,44152.48,11229.0,regular
C2,C20,C7,C79,A1,B2,4714891.57,17648.0,regular
C2,C20,C1,C13,A1,B1,823611.36,0.0,regular
C7,C79,C9,C93,A3,B1,176594.72,0.0,regular
C1,C18,C1,C18,A1,B1,256719.89,0.0,regular
C1,C13,C1,C11,A1,B1,222594.03,0.0,regular
C1,C19,C1,C15,A1,B1,194771.6,0.0,regular
C4,C43,C3,C37,A2,B2,450118.96,71482.0,regular
C5,C56,C1,C15,A3,B1,227808.94,0.0,regular
C1,C10,C2,C20,A1,B3,495323.66,218182.82,regular
C1,C11,C1,C17,A1,B1,1001700.27,0.0,regular
C1,C17,C6,C69,A1,B2,1601478.35,0.0,regular
C1,C10,C2,C29,A1,B3,475815.39,174412.1,regular
C1,C19,C3,C39,A1,B2,380693.57,0.0,regular
C1,C11,C3,C38,A1,B2,677804.69,0.0,regular
C5,C52,C9,C94,A3,B1,81003.1,0.0,regular
C9,C96,C1,C18,A2,B1,373002.96,19611.0,regular
C3,C32,C2,C21,A3,B3,527406.09,0.0,regular
C1,C18,C3,C39,A1,B2,2143882.07,0.0,regular
C1,C16,C4,C43,A1,B3,22670.55,0.0,regular
C7,C75,C9,C93,A3,B1,7684291.04,695.0,regular
C1,C18,C1,C11,A1,B1,292309.96,0.0,regular
C3,C30,C1,C11,A3,B1,324420.01,0.0,regular
C4,C41,C2,C20,A2,B3,1365048.27,488.0,regular
C2,C21,C1,C16,A1,B1,210317.65,100342.0,regular
C2,C21,C1,C13,A1,B1,1323616.32,101084.0,regular
C1,C18,C9,C91,A1,B1,129513.04,14792.0,regular
C1,C18,C1,C13,A1,B1,233924.13,0.0,regular
C1,C15,C1,C12,A1,B1,2119640.46,52195.0,regular
C1,C15,C5,C58,A1,B1,182759.75,96505.0,regular
C4,C44,C2,C20,A2,B3,91665.91,0.0,regular
C1,C12,C1,C11,A1,B1,39937.82,0.0,regular
C4,C49,C2,C20,A2,B3,2497536.63,10440.0,regular
C2,C20,C4,C43,A1,B3,7628742.4,20473.0,regular
C1,C18,C1,C10,A1,B1,4644156.98,9411.0,regular
C1,C11,C1,C16,A1,B1,435946.77,0.0,regular
C4,C46,C5,C58,A2,B1,975174.27,239348.0,regular
C1,C15,C1,C17,A1,B1,262895.39,0.0,regular
C1,C16,C2,C21,A1,B3,128906.21,0.0,regular
C8,C89,C2,C21,A1,B3,326522.77,0.0,regular
C6,C66,C3,C36,A2,B2,680653.29,0.0,regular
C2,C21,C1,C15,A1,B1,96029.79,0.0,regular
C5,C58,C3,C34,A3,B2,37918.04,5481.0,regular
C9,C91,C2,C21,A2,B3,1625490.08,52492.0,regular
C1,C19,C2,C24,A1,B3,407206.77,0.0,regular
C2,C25,C7,C75,A1,B2,362720.38,0.0,regular
C1,C17,C1,C19,A1,B1,573394.71,101416.0,regular
C1,C13,C4,C49,A1,B3,464202.21,178.0,regular
C2,C21,C5,C59,A1,B1,439692.71,755654.81,regular
C7,C70,C4,C49,A3,B3,621444.93,298171.28,regular
C4,C45,C1,C11,A2,B1,6659752.17,11533.0,regular
C2,C20,C1,C16,A1,B1,558652.82,17431.0,regular
C2,C21,C2,C20,A1,B3,50913.23,0.0,regular
C1,C15,C1,C12,A1,B1,775483.43,0.0,regular
C1,C17,C1,C12,A1,B1,2418355.25,0.0,regular
C1,C14,C7,C72,A1,B2,355821.94,0.0,regular
C1,C13,C1,C14,A1,B1,101571.0,0.0,regular
C1,C11,C2,C20,A1,B3,2863367.66,0.0,regular
C1,C16,C1,C14,A1,B1,147295.23,2537.0,regular
C1,C15,C8,C89,A1,B3,631625.71,11019.0,regular
C1,C17,C1,C14,A1,B1,19823147.61,0.0,regular
C1,C19,C1,C18,A1,B1,57284.27,0.0,regular
C1,C17,C5,C56,A1,B1,252233.48,2945.92,regular
C2,C20,C2,C20,A1,B3,1313149.17,0.0,regular
C1,C17,C3,C36,A1,B2,307278.49,0.0,regular
C2,C29,C1,C14,A1,B1,1108955.66,103220.0,regular
C1,C11,C3,C31,A1,B2,526101.85,0.0,regular
C1,C18,C2,C20,A1,B3,1135260.96,0.0,regular
C1,C11,C6,C66,A1,B2,1630908.94,3067.0,regular
C1,C10,C3,C31,A1,B2,1237198.84,144619.46,regular
C3,C33,C4,C47,A3,B3,1299457.87,0.0,regular
C1,C15,C3,C31,A1,B2,200150.55,11025.0,regular
C5,C57,C8,C87,A3,B3,106053.78,0.0,regular
C1,C15,C2,C20,A1,B3,187638.37,8160.72,regular
C2,C20,C1,C16,A1,B1,54802.99,0.0,regular
C2,C20,C1,C10,A1,B1,229851.34,0.0,regular
C1,C18,C1,C15,A1,B1,62415.27,0.0,regular
C2,C20,C1,C13,A1,B1,2657972.58,0.0,regular
C9,C99,C2,C22,A2,B3,375334.6,0.0,regular
C7,C73,C1,C12,A3,B1,38748.35,486.0,regular
C1,C10,C2,C26,A1,B3,1415772.35,0.0,regular
C1,C13,C4,C44,A1,B3,397449.86,25650.0,regular
C1,C15,C1,C13,A1,B1,404671.23,86916.42,regular
C1,C13,C1,C12,A1,B1,670426.76,55359.0,regular
C1,C17,C5,C52,A1,B1,218751.52,0.0,regular
C1,C14,C2,C29,A1,B3,636243.58,0.0,regular
C1,C18,C1,C10,A1,B1,317487.28,0.0,regular
C1,C19,C4,C48,A1,B3,8395.31,20793.0,regular
C1,C14,C1,C11,A1,B1,367880.73,329.15,regular
C4,C40,C1,C10,A2,B1,281050.81,0.0,regular
C8,C81,C2,C20,A1,B3,378461.94,0.0,regular
C1,C18,C1,C10,A1,B1,367771.64,0.0,regular
C5,C53,C1,C12,A3,B1,315276.99,29890.0,regular
C1,C12,C1,C15,A1,B1,838368.2,0.0,regular
C1,C14,C2,C22,A1,B3,301345.75,0.0,regular
C1,C12,C1,C19,A1,B1,1784876.81,47558.41,regular
C1,C10,C1,C15,A1,B1,59037.54,0.0,regular
C1,C13,C1,C19,A1,B1,1364504.73,0.0,regular
C1,C18,C1,C14,A1,B1,117925.79,0.0,regular
C2,C25,C6,C60,A1,B2,68296.65,0.0,regular
C2,C26,C1,C16,A1,B1,291834.49,0.0,regular
C6,C68,C2,C20,A2,B3,903409.67,0.0,regular
C1,C18,C4,C49,A1,B3,504577.68,40923.0,regular
C5,C57,C7,C75,A3,B2,6705370.99,0.0,regular
C2,C20,C7,C76,A1,B2,3408.2,0.0,regular
C5,C55,C1,C18,A3,B1,309956.47,8396.0,regular
C9,C93,C5,C52,A2,B1,568600.34,0.0,regular
C1,C13,C1,C14,A1,B1,991586.76,8130.0,regular
C9,C90,C5,C51,A2,B1,3072137.69,0.0,regular
C1,C16,C1,C18,A1,B1,1597590.18,22122.0,regular
C2,C20,C1,C13,A1,B1,135409.33,0.0,regular
C1,C11,C1,C10,A1,B1,138776.33,0.0,regular
C1,C13,C1,C11,A1,B1,1527547.01,215.0,regular
C7,C76,C1,C13,A3,B1,116476.22,295.0,regular
C1,C16,C1,C19,A1,B1,32839.93,0.0,regular
C9,C90,C7,C71,A2,B2,243712.41,50933.0,regular
C1,C11,C7,C73,A1,B2,1335723.24,0.0,regular
C1,C12,C9,C90,A1,B1,16042566.54,0.0,regular
C1,C13,C1,C10,A1,B1,236352.3,0.0,regular
C1,C17,C1,C12,A1,B1,2614998.61,179.0,regular
C1,C17,C3,C31,A1,B2,984488.69,0.0,regular
C1,C18,C2,C20,A1,B3,1098813.31,75070.0,regular
C2,C21,C2,C21,A1,B3,1523464.02,120536.0,regular
C7,C70,C1,C16,A3,B1,577340.1,0.0,regular
C1,C14,C6,C69,A1,B2,13128.49,13128.49,regular
C2,C20,C7,C76,A1,B2,994756.75,9367.14,regular
C2,C22,C7,C70,A1,B2,1415675.71,0.0,regular
C1,C16,C1,C10,A1,B1,134623.95,134623.95,regular
C1,C17,C1,C14,A1,B1,312935.83,9408.0,regular
C1,C13,C2,C20,A1,B3,946813.37,0.0,regular
C2,C20,C6,C64,A1,B2,1274788.77,10540.0,regular
C4,C48,C7,C72,A2,B2,14266172.89,0.0,regular
C1,C18,C4,C44,A1,B3,123136.86,139767.0,regular
C1,C15,C1,C14,A1,B1,875411.86,0.0,regular
C1,C15,C7,C75,A1,B2,32260.21,37165.0,regular
C1,C17,C1,C14,A1,B1,846177.32,0.0,regular
C1,C15,C1,C15,A1,B1,256221.96,0.0,regular
C1,C14,C6,C64,A1,B2,167939.61,13981.0,regular
C2,C20,C1,C11,A1,B1,538408.81,0.0,regular
C1,C19,C3,C35,A1,B2,1143417.58,0.0,regular
C2,C21,C2,C20,A1,B3,358377.57,0.0,regular
C7,C74,C1,C17,A3,B1,635597.42,0.0,regular
C1,C13,C1,C13,A1,B1,182430.21,0.0,regular
C1,C11,C8,C81,A1,B3,373527.45,14981.0,regular
C2,C22,C1,C19,A1,B1,1063380.26,277988.0,regular
C1,C19,C5,C54,A1,B1,1934085.48,9047.0,regular
C1,C15,C2,C24,A1,B3,778786.92,0.0,regular
C2,C27,C1,C19,A1,B1,3907695.6,40710.0,regular
C6,C69,C2,C20,A2,B3,1231996.92,20326.0,regular
C1,C12,C7,C78,A1,B2,501448.35,0.0,regular
C9,C99,C4,C43,A2,B3,756837.92,311164.0,regular
C3,C38,C1,C19,A3,B1,516734.52,0.0,regular
C1,C13,C6,C67,A1,B2,292984.45,46952.0,regular
C4,C42,C5,C53,A2,B1,1545514.32,20185.0,regular
C7,C72,C1,C10,A3,B1,787238.99,10719.0,regular
C2,C22,C1,C12,A1,B1,414027.74,42287.0,regular
C1,C16,C8,C80,A1,B3,656073.25,0.0,regular
C1,C13,C2,C26,A1,B3,150180.2,0.0,regular
C1,C11,C1,C12,A1,B1,482801.38,0.0,regular
C1,C12,C3,C35,A1,B2,1173147.58,0.0,regular
C1,C14,C7,C77,A1,B2,945652.13,9052.0,regular
C9,C92,C3,C30,A2,B2,133692.35,0.0,regular
C1,C17,C1,C19,A1,B1,16622.82,0.0,regular
C3,C30,C2,C21,A3,B3,1171697.76,133573.0,regular
C6,C67,C8,C88,A2,B3,541299.79,6333.0,regular
C2,C25,C3,C36,A1,B2,1018788.72,0.0,regular
C2,C20,C1,C17,A1,B1,1617673.13,0.0,regular
C5,C56,C3,C39,A3,B2,573693.92,7695.19,regular
C1,C17,C3,C33,A1,B2,864324.03,0.0,regular
C1,C10,C2,C21,A1,B3,4375717.52,9052.0,regular
C1,C16,C1,C10,A1,B1,1420669.85,11646.0,regular
C9,C98,C3,C32,A2,B2,1376544.64,5126.0,regular
C7,C72,C1,C14,A3,B1,32798.52,0.0,regular
C4,C45,C1,C19,A2,B1,553970.93,0.0,regular
C5,C57,C1,C18,A3,B1,113641.16,41420.0,regular
C6,C67,C8,C87,A2,B3,2046881.0,70220.0,regular
C1,C15,C1,C14,A1,B1,656898.97,140774.34,regular
C1,C11,C9,C94,A1,B1,540129.26,0.0,regular
C2,C27,C7,C79,A1,B2,799017.2,0.0,regular
C3,C33,C1,C13,A3,B1,272183.7,46825.97,regular
C5,C50,C6,C63,A3,B2,538312.57,35057.0,regular
C2,C24,C8,C86,A1,B3,71773.18,5572.0,regular
C1,C13,C2,C21,A1,B3,704614.02,0.0,regular
C3,C36,C1,C11,A3,B1,349246.44,0.0,regular
C1,C14,C2,C20,A1,B3,234727.03,30826.0,regular
C1,C13,C6,C63,A1,B2,10000000.0,5737.0,regular
C1,C17,C1,C16,A1,B1,900585.14,386.0,regular
C5,C58,C1,C16,A3,B1,1432690.74,0.0,regular
C7,C71,C1,C19,A3,B1,1073994.15,0.0,regular
C2,C20,C4,C46,A1,B3,20153.85,0.0,regular
C3,C32,C7,C79,A3,B2,3754621.19,0.0,regular
C2,C26,C8,C81,A1,B3,132206.24,0.0,regular
C1,C12,C1,C11,A1,B1,2592740.72,9113.0,regular
C1,C15,C1,C12,A1,B1,223795.78,0.0,regular
C1,C16,C1,C13,A1,B1,1751509.1,0.0,regular
C9,C99,C8,C80,A2,B3,213523.78,4407.0,regular
C1,C12,C2,C20,A1,B3,2882874.35,0.0,regular
C2,C20,C2,C20,A1,B3,21791.73,330395.0,regular
C5,C52,C1,C10,A3,B1,2491966.99,262194.0,regular
C1,C10,C1,C16,A1,B1,168322.12,0.0,regular
C1,C15,C1,C16,A1,B1,319082.96,0.0,regular
C1,C13,C1,C11,A1,B1,2104594.25,0.0,regular
C4,C40,C1,C16,A2,B1,1707531.43,31384.0,regular
C1,C18,C2,C20,A1,B3,1187193.02,0.0,regular
C2,C20,C1,C14,A1,B1,43206.37,27739.0,regular
C1,C18,C1,C13,A1,B1,128903.08,0.0,regular
C1,C18,C1,C15,A1,B1,818434.26,35593.57,regular
C1,C14,C2,C21,A1,B3,146795.97,24477.0,regular
C1,C11,C1,C18,A1,B1,179103.21,0.0,regular
C1,C13,C2,C20,A1,B3,231119.03,998.0,regular
C2,C28,C9,C94,A1,B1,2003150.68,59708.0,regular
C1,C14,C8,C87,A1,B3,2776512.59,0.0,regular
C2,C26,C4,C46,A1,B3,144737.74,53975.0,regular
C1,C17,C1,C10,A1,B1,1034886.68,0.0,regular
C1,C19,C1,C13,A1,B1,397449.88,0.0,regular
C1,C13,C6,C62,A1,B2,67299.13,0.0,regular
C1,C13,C1,C15,A1,B1,1014223.47,4667.8,regular
C3,C34,C2,C25,A3,B3,133948.16,229126.28,regular
C9,C97,C1,C10,A2,B1,207549.95,0.0,regular
C4,C48,C2,C20,A2,B3,71365.4,20726.0,regular
C1,C13,C2,C22,A1,B3,588458.67,0.0,regular
C1,C15,C1,C11,A1,B1,255344.76,0.0,regular
C5,C59,C4,C46,A3,B3,2240662.48,50510.0,regular
C1,C15,C1,C18,A1,B1,193714.91,0.0,regular
C1,C16,C9,C99,A1,B1,606164.55,30541.0,regular
C8,C86,C2,C20,A1,B3,505493.83,43095.0,regular
C8,C87,C6,C64,A1,B2,1098307.01,0.0,regular
C9,C94,C1,C16,A2,B1,179916.52,10581.0,regular
C1,C12,C1,C17,A1,B1,369277.48,3194.0,regular
C2,C21,C1,C17,A1,B1,1106781.55,33680.0,regular
C4,C49,C1,C13,A2,B1,191545.6,0.0,regular
C1,C15,C1,C17,A1,B1,359761.85,0.0,regular
C1,C15,C6,C65,A1,B2,10445.8,409272.95,regular
C1,C12,C6,C62,A1,B2,521171.39,50633.0,regular
C1,C18,C1,C13,A1,B1,208493.55,42168.0,regular
C1,C16,C6,C65,A1,B2,250569.39,54005.47,regular
C1,C15,C4,C44,A1,B3,289766.38,0.0,regular
C1,C16,C2,C21,A1,B3,1050537.54,0.0,regular
C1,C10,C1,C15,A1,B1,2140425.84,0.0,regular
C2,C20,C1,C18,A1,B1,124872.52,0.0,regular
C1,C15,C1,C11,A1,B1,800156.5,8234.0,regular
C1,C13,C4,C47,A1,B3,141376.28,0.0,regular
C9,C90,C9,C99,A2,B1,547380.59,0.0,regular
C5,C56,C1,C13,A3,B1,1416892.07,10466.0,regular
C1,C11,C8,C89,A1,B3,152776.86,0.0,regular
C2,C20,C9,C93,A1,B1,855047.89,11515.0,regular
C2,C20,C8,C86,A1,B3,15633636.69,0.0,regular
C1,C11,C1,C15,A1,B1,444081.0,0.0,regular
C1,C15,C1,C14,A1,B1,2893131.54,0.0,regular
C5,C51,C7,C72,A3,B2,1119241.86,0.0,regular
C1,C15,C1,C17,A1,B1,194783.82,43607.0,regular
C1,C12,C6,C69,A1,B2,525337.06,0.0,regular
C6,C63,C1,C12,A2,B1,280178.73,0.0,regular
C7,C78,C2,C21,A3,B3,129833.99,17089.0,regular
C6,C61,C1,C17,A2,B1,254470.72,0.0,regular
C1,C12,C4,C43,A1,B3,42372.44,0.0,regular
C1,C17,C1,C17,A1,B1,1325030.68,30932.0,regular
C1,C12,C1,C16,A1,B1,639808.28,199897.0,regular
C5,C53,C5,C57,A3,B1,520432.72,0.0,regular
C2,C21,C9,C97,A1,B1,2736715.09,21554.0,regular
C1,C14,C1,C15,A1,B1,1378791.23,39433.51,regular
C1,C14,C1,C10,A1,B1,10000000.0,21241.0,regular
C1,C11,C1,C18,A1,B1,738094.07,44703.0,regular
C6,C63,C4,C42,A2,B3,50988.46,169.0,regular
C1,C19,C1,C10,A1,B1,310743.42,180368.0,regular
C1,C13,C3,C30,A1,B2,5597.32,0.0,regular
C1,C13,C5,C53,A1,B1,681950.39,99871.0,regular
C7,C76,C7,C79,A3,B2,1830081.95,0.0,regular
C1,C15,C1,C19,A1,B1,3458647.6,39811.0,regular
C1,C11,C2,C20,A1,B3,306403.67,186254.43,regular
C1,C18,C1,C10,A1,B1,251103.65,0.0,regular
C1,C17,C8,C87,A1,B3,546871.31,0.0,regular
C9,C94,C1,C13,A2,B1,365418.24,0.0,regular
C1,C14,C2,C20,A1,B3,617932.12,0.0,regular
C2,C20,C2,C21,A1,B3,1265911.35,54167.0,regular
C1,C16,C5,C53,A1,B1,1755492.09,0.0,regular
C8,C87,C7,C71,A1,B2,86845.96,99136.0,regular
C2,C20,C1,C18,A1,B1,876040.58,21476.0,regular
C7,C71,C2,C21,A3,B3,47058.84,0.0,regular
C9,C93,C3,C35,A2,B2,377681.52,8096.0,regular
C2,C21,C2,C20,A1,B3,364073.32,0.0,regular
C7,C75,C1,C13,A3,B1,420620.47,0.0,regular
C4,C41,C1,C14,A2,B1,137375.96,80434.0,regular
C1,C12,C4,C49,A1,B3,172112.64,51879.0,regular
C1,C11,C1,C19,A1,B1,221769.49,0.0,regular
C1,C12,C1,C17,A1,B1,152337.04,840.0,regular
C1,C18,C1,C10,A1,B1,314427.21,0.0,regular
C1,C19,C1,C13,A1,B1,10000000.0,10285.0,regular
C1,C14,C2,C21,A1,B3,23693.69,0.0,regular
C6,C68,C1,C17,A2,B1,185825.57,0.0,regular
C8,C87,C1,C12,A1,B1,641564.68,473.0,regular
C1,C12,C6,C67,A1,B2,300352.38,122721.1,regular
C1,C13,C1,C16,A1,B1,1246840.09,19018.0,regular
C1,C14,C1,C19,A1,B1,399618.57,683.0,regular
C7,C76,C1,C11,A3,B1,64460.55,0.0,regular
C1,C11,C2,C24,A1,B3,210888.43,81878.0,regular
C4,C43,C8,C81,A2,B3,1954391.94,0.0,regular
C4,C45,C3,C33,A2,B2,496169.8,0.0,regular
C6,C65,C9,C95,A2,B1,673838.94,10865.0,regular
C2,C20,C1,C13,A1,B1,134292.25,171.0,regular
C1,C12,C9,C90,A1,B1,434735.76,570.0,regular
C1,C14,C1,C19,A1,B1,60938.8,0.0,regular
C1,C17,C9,C97,A1,B1,324299.98,0.0,regular
C4,C41,C6,C64,A2,B2,892376.56,0.0,regular
C1,C17,C1,C10,A1,B1,1549572.38,0.0,regular
C4,C41,C1,C16,A2,B1,1956547.85,0.0,regular
C4,C43,C8,C85,A2,B3,1722128.06,0.0,regular
C5,C54,C8,C84,A3,B3,230974.41,0.0,regular
C6,C67,C1,C18,A2,B1,1355906.87,2742.38,regular
C9,C91,C4,C46,A2,B3,715712.44,0.0,regular
C1,C13,C2,C26,A1,B3,757044.23,0.0,regular
C1,C15,C7,C70,A1,B2,711420.71,8009.0,regular
C1,C18,C1,C19,A1,B1,44390.13,11438.0,regular
C4,C42,C4,C47,A2,B3,1828403.09,0.0,regular
C3,C39,C6,C60,A3,B2,512375.49,0.0,regular
C5,C54,C1,C11,A3,B1,1090716.95,0.0,regular
C1,C13,C1,C18,A1,B1,179106.6,0.0,regular
C1,C15,C8,C82,A1,B3,331339.59,10336.0,regular
C2,C28,C1,C15,A1,B1,891156.91,0.0,regular
C5,C54,C3,C36,A3,B2,699063.36,120844.0,regular
C1,C14,C1,C13,A1,B1,382394.04,90700.11,regular
C1,C11,C6,C67,A1,B2,520185.69,0.0,regular
C1,C19,C3,C34,A1,B2,106353.24,0.0,regular
C1,C16,C1,C11,A1,B1,988426.27,0.0,regular
C2,C20,C1,C12,A1,B1,421328.02,0.0,regular
C1,C16,C1,C19,A1,B1,18993.35,0.0,regular
C1,C18,C4,C49,A1,B3,246375.56,0.0,regular
C1,C12,C4,C49,A1,B3,259313.98,132.0,regular
C2,C21,C2,C20,A1,B3,701063.48,0.0,regular
C2,C24,C7,C74,A1,B2,472602.55,80915.0,regular
C7,C76,C1,C13,A3,B1,47026.48,0.0,regular
C1,C18,C2,C20,A1,B3,51620.53,0.0,regular
C1,C15,C4,C42,A1,B3,1572702.87,0.0,regular
C1,C14,C4,C43,A1,B3,1326621.94,0.0,regular
C1,C19,C6,C68,A1,B2,825240.16,0.0,regular
C1,C16,C1,C16,A1,B1,675412.81,197569.91,regular
C1,C16,C2,C20,A1,B3,52776.88,280.0,regular
C5,C50,C1,C19,A3,B1,146171.17,9491.0,regular
C1,C19,C7,C70,A1,B2,747055.92,0.0,regular
C7,C71,C1,C15,A3,B1,568052.88,0.0,regular
C6,C67,C1,C17,A2,B1,146644.28,0.0,regular
